Product_Name,Product category,Application / use ,url,new_tags,tags_dict,tags
"Autonomous Underwater Vehicle, HUGIN Edge",Autonomous and uncrewed solutions," Shallow Water Multibeam, Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-underwater-vehicles/autonomous-underwater-vehicle-hugin-edge/,"{
  ""tags"": [""autonomous navigation"", ""3D sonar sensing"", ""adaptive mission planning"", ""environmental monitoring"", ""uncrewed surface vehicle compatibility""]
}","{
    ""Product Type"": [
        ""transponder"",
        ""Autonomous Echo Sounders Programming"",
        ""marine survey equipment"",
        ""Software""
    ],
    ""Technology"": [
        ""acoustic communication"",
        ""3D sonar sensing"",
        ""sensor fusion"",
        ""machine learning""
    ],
    ""Application"": [
        ""underwater_navigation"",
        ""marine research"",
        ""Data Management"",
        ""environmental monitoring""
    ]
}","{
    ""Tags"": ""transponder, Autonomous Echo Sounders Programming, marine survey equipment, acoustic communication, 3D sonar sensing, sensor fusion, machine learning, underwater_navigation, marine research, Data Management, environmental monitoring""
}"
"Unmanned Surface Vehicle, GeoSwath 4R USV",Autonomous and uncrewed solutions," Data Analytics Platforms, Cloud-Based Data Management, Remote Monitoring Solutions, Data Synchronization, Data Management",https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-surface-vehicles/geoswath-4r-USV/,"{
  ""tags"": [""autonomous boat"", ""marine survey"", ""robotic vessel"", ""hydrographic survey"", ""USV""]
}","{
    ""Product Type"": [
        ""transponder"",
        ""Autonomous Echo Sounders Programming"",
        ""marine survey equipment"",
        ""Software""
    ],
    ""Technology"": [
        ""acoustic communication"",
        ""3D sonar sensing"",
        ""sensor fusion"",
        ""machine learning""
    ],
    ""Application"": [
        ""underwater_navigation"",
        ""marine research"",
        ""Data Management"",
        ""environmental monitoring""
    ]
}","{
    ""tags"": ""marine survey equipment, sensor fusion, environmental monitoring, Data Management""
}"
"Uncrewed Surface Vehicle, Sounder",Autonomous and uncrewed solutions," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-surface-vehicles/sounder-uncrewed-surface-vehicle/,"{
  ""tags"": [""autonomous"", ""marine drone"", ""oceanographic surveys"", ""remote sensing"", ""USV""]
}","{
    ""Product Type"": [
        ""transponder"",
        ""Autonomous Echo Sounders Programming"",
        ""marine survey equipment"",
        ""Software""
    ],
    ""Technology"": [
        ""acoustic communication"",
        ""3D sonar sensing"",
        ""sensor fusion"",
        ""machine learning""
    ],
    ""Application"": [
        ""underwater_navigation"",
        ""marine research"",
        ""Data Management"",
        ""environmental monitoring""
    ]
}","{
    ""Tags"": ""marine survey equipment, 3D sonar sensing, underwater_navigation, environmental monitoring""
}"
EK Mission Planner,Autonomous and uncrewed solutions," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/ekmp/,"{""tags"": [""Autonomous Echo Sounders Programming"", ""Oceanographic Data Collection"", ""Fish Stock Assessment Tool"", ""Acoustic Monitoring Software"", ""Environmental Parameter Setting""]}","{
    ""Product Type"": [
        ""transponder"",
        ""Autonomous Echo Sounders Programming"",
        ""marine survey equipment"",
        ""Software""
    ],
    ""Technology"": [
        ""acoustic communication"",
        ""3D sonar sensing"",
        ""sensor fusion"",
        ""machine learning""
    ],
    ""Application"": [
        ""underwater_navigation"",
        ""marine research"",
        ""Data Management"",
        ""environmental monitoring""
    ]
}","{
    ""tags"": ""Software, Data Management, environmental monitoring""
}"
"Uncrewed Surface Vehicle, Sounder",Autonomous and uncrewed solutions," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-surface-vehicles/sounder-uncrewed-surface-vehicle/,"{
  ""tags"": [""autonomous vessel"", ""USV"", ""marine survey"", ""acoustic mapping"", ""remote sensing""]
}","{
    ""Product Type"": [
        ""transponder"",
        ""Autonomous Echo Sounders Programming"",
        ""marine survey equipment"",
        ""Software""
    ],
    ""Technology"": [
        ""acoustic communication"",
        ""3D sonar sensing"",
        ""sensor fusion"",
        ""machine learning""
    ],
    ""Application"": [
        ""underwater_navigation"",
        ""marine research"",
        ""Data Management"",
        ""environmental monitoring""
    ]
}","{
    ""tags"": ""marine survey equipment, 3D sonar sensing, environmental monitoring""
}"
Kongsberg Proximity Assistance,Autonomous and uncrewed solutions," Multibeam Echo Sounders, Multibeam Sonar, Shallow Water Multibeam, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/situational-awareness/proximityview/,"{""tags"": [""marine navigation"", ""docking assistance"", ""vessel positioning"", ""augmented reality display"", ""motion prediction""]}","{
    ""Product Type"": [
        ""transponder"",
        ""Autonomous Echo Sounders Programming"",
        ""marine survey equipment"",
        ""Software""
    ],
    ""Technology"": [
        ""acoustic communication"",
        ""3D sonar sensing"",
        ""sensor fusion"",
        ""machine learning""
    ],
    ""Application"": [
        ""underwater_navigation"",
        ""marine research"",
        ""Data Management"",
        ""environmental monitoring""
    ]
}","{
  ""tags"": ""transponder, acoustic communication, underwater_navigation, marine research, environmental monitoring""
}"
Kongsberg Camera Cluster,Autonomous and uncrewed solutions," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/situational-awareness/kongsberg-camera-cluster/,"{""tags"": [""marine camera system"", ""sensor fusion"", ""situational awareness"", ""optical precision"", ""robust design""]}","{
    ""Product Type"": [
        ""transponder"",
        ""Autonomous Echo Sounders Programming"",
        ""marine survey equipment"",
        ""Software""
    ],
    ""Technology"": [
        ""acoustic communication"",
        ""3D sonar sensing"",
        ""sensor fusion"",
        ""machine learning""
    ],
    ""Application"": [
        ""underwater_navigation"",
        ""marine research"",
        ""Data Management"",
        ""environmental monitoring""
    ]
}","{
  ""tags"": ""marine survey equipment, 3D sonar sensing, underwater_navigation, marine research, environmental monitoring""
}"
EK80 Portable,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/ek80p/,"{""tags"": [""wideband echo sounder"", ""marine research equipment"", ""integrated GPS and WiFi"", ""multiplexing transceiver"", ""portable hydroacoustic system""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""portable sonar, chirp technology, fish stock assessment""
}"
EK80 Portable entry,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Portable Hydrographic System, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/ek80-portable-entry/,"{""tags"": [""echo sounder"", ""integrated GPS and WiFi"", ""dual-frequency transducer"", ""low power consumption"", ""portable marine equipment""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""portable sonar, split-beam technology, fish stock assessment, catch monitoring""
}"
EK80 software,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/ek80software/,"{""tags"": [""marine research"", ""echo sounder system"", ""fish stock assessment"", ""oceanographic applications"", ""acoustic data processing""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
  ""tags"": ""echo sounder, navigation software, split-beam technology, multi-frequency echo sounder, fish stock assessment, catch monitoring""
}"
Simrad EK15,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/simrad-ek15/,"{""tags"": [""marine electronics"", ""user manuals"", ""installation guides"", ""multilingual support"", ""oceanographic equipment""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, split-beam technology, fish stock assessment, catch monitoring""
}"
Simrad EK60,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/simrad-ek60/,"{""tags"": [""marine electronics manual"", ""EPUB format guide"", ""PDF user documentation"", ""CHM online help"", ""electronics installation""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""echo sounder, split-beam technology, fish stock assessment, catch monitoring""
}"
Simrad EY60,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/simrad-ey60/,"{""tags"": [""scientific echo sounder"", ""biomass assessment"", ""fish tracking"", ""multi frequency"", ""rugged conditions""]}","{
    ""Product Type"": [
        ""portable sonar"",
        ""echo sounder"",
        ""sonar system"",
        ""navigation software""
    ],
    ""Technology"": [
        ""chirp technology"",
        ""split-beam technology"",
        ""wideband chirp"",
        ""multi-frequency echo sounder""
    ],
    ""Application"": [
        ""fish finding"",
        ""fish stock assessment"",
        ""maritime navigation"",
        ""catch monitoring""
    ]
}","{
    ""tags"": ""portable sonar, split-beam technology, fish stock assessment, catch monitoring""
}"
