Unnamed: 0,Product_Name,Product category,Application / use ,url,new_tags,filter_tags,product_tags,image_url,related_products,related_products_url
,Simrad ES333-7CDK,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/td/333-khz/es333-7cdk/,"{""tags"": [""marine transducer"", ""333 kHz"", ""split-beam sensor"", ""subsea application"", ""autonomous transceiver compatibility""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": [""echo sounder"", ""frequency modulation"", ""depth measurement"", ""fish finding""]
}","https://www.kongsberg.com/globalassets/discovery/simrad/transducers/es333/bm010413_002_001_es333_7cdk_600px_150mm_300ppi.png?width=750&rxy=0.5,0.5",[],[]
,PI Portable hydrophone,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/hydrophones/portable-hydrophone/,"{""tags"": [""marine audio equipment"", ""underwater acoustics"", ""fish monitoring"", ""heavy-duty cable"", ""portable marine technology""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": ""sonar system, acoustic Doppler, underwater navigation, depth measurement""
}",https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-systems/hydrophones/bm012108g_0350_pi32_hydrophone_portable.png,[],[]
,PI Purse seine hydrophone,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/hydrophones/purse-seine-hydrophone/,"{""tags"": [""hydrophone"", ""purse seine monitoring"", ""wireless sensor communication"", ""hull-mounted equipment"", ""fish finding technology""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{""tags"": ""sonar system, fish finding, trawl monitoring""}","https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-systems/hydrophones/bm012108a_0500_pi32_hydrophone.png?width=750&rxy=0.5,0.5",[],[]
,PI Trawl hydrophone,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/hydrophones/Trawl-hydrophone/,"{""tags"": [""hydrophone"", ""trawl monitoring"", ""marine communication"", ""fishfinding equipment"", ""underwater sensor""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": [""echo sounder"", ""acoustic Doppler"", ""trawl monitoring""]
}",https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-systems/hydrophones/hydrophone-illustrations/bm012108b_0400_pi32_hydrophone_special.jpg,[],[]
,Simrad PX MultiCatch,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxmulticatch/,"{""tags"": [""marine sensor"", ""fishery equipment"", ""depth measurement"", ""temperature measurement"", ""catch monitoring""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": ""fish finder, echo sounder, trawl monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360,['Simrad PX Configurator'],['https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysensors/pxc/']
,Simrad PX MultiSensor,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxmultisensor/,"{
  ""tags"": [""marine_sensor"", ""fish_finding_equipment"", ""temperature_depth_measurement"", ""hydroacoustic_transponder"", ""oceanography_instrumentation""]
}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": ""fish finder, sonar system, trawl monitoring, depth measurement, narrow beam technology, temperature sensor""
}",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360,['Simrad PX Configurator'],['https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysensors/pxc/']
,Simrad PX TrawlEye,Fish finding," Multibeam Echo Sounders, Multibeam Sonar, Scanning Sonar, Underwater Mapping Systems, Survey Equipment",https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxtrawleye/,"{""tags"": [""trawl monitoring system"", ""fishery technology"", ""underwater sensor"", ""echosounder transducer"", ""marine equipment""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": ""echo sounder, narrow beam technology, trawl monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360,['Simrad PX Configurator'],['https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysensors/pxc/']
,Simrad PX Universal,Fish finding," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/simrad-px-universal/,"{""tags"": [""marine sensor"", ""fishery equipment"", ""catch monitoring"", ""depth measurement"", ""underwater science""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": ""fish finder, sonar system, underwater navigation, trawl monitoring, depth measurement, frequency modulation""
}",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360,[],[]
,Simrad PX Configurator,Fish finding," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxc/,"{""tags"": [""catch monitoring sensor configuration"", ""trawl door calibration"", ""maritime equipment software"", ""sensor programming tool"", ""fishing technology""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": ""sonar system, underwater navigation, trawl monitoring""
}","https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-sensors/px-configurator/px-configurator-media/bm010315_px_configurator_start_dbox.png?width=750&rxy=0.5,0.5",[],[]
,Simrad PX Configurator,Fish finding," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxc/,"{""tags"": [""catch monitoring configuration"", ""sensor calibration tool"", ""maritime software"", ""equipment configuration"", ""fishery technology""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": ""sonar system, echo sounder, trawl monitoring""
}","https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-sensors/px-configurator/px-configurator-media/bm010315_px_configurator_start_dbox.png?width=750&rxy=0.5,0.5",[],[]
,Simrad PX Configurator,Fish finding," Multibeam Sonar, High-Resolution Sonar, Sonar Heads, Scanning Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxc/,"{""tags"": [""sensor configuration"", ""marine electronics"", ""catch monitoring"", ""navigation software"", ""fishery equipment""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{""fish finder, navigation software, trawl monitoring, depth measurement""  : [ ]}","https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-sensors/px-configurator/px-configurator-media/bm010315_px_configurator_start_dbox.png?width=750&rxy=0.5,0.5",[],[]
,Simrad PX Configurator,Fish finding," Multibeam Sonar, High-Resolution Sonar, Sonar Heads, Scanning Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxc/,"{""tags"": [""catch monitoring configuration"", ""sensor calibration tool"", ""fishery equipment"", ""marine technology"", ""navigation software""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": ""sonar system, underwater navigation, trawl monitoring""
}","https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-sensors/px-configurator/px-configurator-media/bm010315_px_configurator_start_dbox.png?width=750&rxy=0.5,0.5",[],[]
,Simrad PI Configurator,Fish finding," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pi-configurator/,"{""tags"": [""sensor configuration"", ""communication channels setup"", ""data transmission rate"", ""vessel interference prevention"", ""hardware interface cable""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": ""navigation software, trawl monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-sensors/px-family-common-blocks/px-family-images/bm0119c_pi_configurator_w250p.png,[],[]
,Simrad PX InSight,Fish finding," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxinsight/,"{""tags"": [""fishing gear technology"", ""sensor package"", ""3D trawl visualization"", ""catch measurement"", ""fishing equipment software""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": ""fish finder, sonar system, fish finding, trawl monitoring""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png,[],[]
,PX MultiSensor Charger,Fish finding," Portable Hydrographic System, Multibeam Sonar, Fishery Sonar Systems, Acoustic Telemetry for Fish Studies, Fisheries Research Software",https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxcharger/,"{""tags"": [""sensor charger"", ""automatic charging"", ""temperature controlled charging"", ""safety mechanism"", ""battery life protection""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{""tags"": [""fish finder"", ""sonar system"", ""navigation software"", ""trawl monitoring""]}","https://www.kongsberg.com/globalassets/discovery/simrad/gear-monitoring-sensors/px-family-common-blocks/px-family-images/bm012229-100_0500_web_px_sensor_battery_charging.png?width=750&rxy=0.5,0.5",[],[]
,Simrad PX Flow,Fish finding," Portable Hydrographic System, Multibeam Sonar, Fishery Sonar Systems, Acoustic Telemetry for Fish Studies, Fisheries Research Software",https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxflow/,"{""tags"": [""fishery monitoring"", ""water speed sensor"", ""catch management"", ""acoustic Doppler"", ""naval instrumentation""]}","{
  ""Product Type"": [""fish finder"", ""sonar system"", ""echo sounder"", ""navigation software""],
  ""Technology"": [""acoustic Doppler"", ""frequency modulation"", ""narrow beam technology"", ""temperature sensor""],
  ""Application"": [""fish finding"", ""underwater navigation"", ""trawl monitoring"", ""depth measurement""]
}","{
  ""tags"": ""sonar system, trawl monitoring""
}",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm01970_005_001_sales_359x251px_web.jpg?width=360,[],[]
