,Product_Name,Product category,Application / use ,url,new_tags
,cNODE - Modem MiniS,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/cnode-minis/,"underwater data transfer, acoustic communication, subsea telemetry, RS-232/485/422 interface, 4000m depth rating"
,cNODE - Modem Explorer,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/compact-modem-and-transponder/,"underwater communication, remote transducers, acoustic protocol, telemetry, positioning"
,cNODE - Modem Embedable,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/modem-embedable/,"underwater communication, subsea housing integration, positioning system compatibility, acoustic protocol, telemetry data"
,cNode - Modem Mantis,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Multibeam Echo Sounders, Sub-bottom Profilers, Acoustic Modems",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/cnode---modem-mantis/,"Acoustic modem, Live video streaming, Subsea installation, ROV technology, High-speed data transfer."
,MicroPAP (µPAP) - Compact acoustic positioning system,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Fishery Sonar Systems, Acoustic Telemetry for Fish Studies, Fisheries Research Software",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/pap-micropap-compact-acoustic-positioning-system/,"Compact, Portable, Acoustic Positioning, Underwater Tracking, Subsea Targets"
,HPR 400 - Hydroacoustic Position Reference,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Sonar, Fishery Sonar Systems, Acoustic Telemetry for Fish Studies, Fisheries Research Software",https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hpr-400-hydroacoustic-position-reference/,"Hydroacoustic navigation, Short baseline principle, Long baseline principle, Super short baseline principle, Technical support."
,Transducers,Underwater navigation & positioning," Acoustic Telemetry for Fish Studies, Fisheries Research Software, Fishery Sonar Systems, Multibeam Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/td_scientific/,"scientific, echo sounder, transducers, underwater surveys, fish finding"
,Blue Insight,Underwater navigation & positioning," Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/,"ocean data processing, sensor fusion, data visualization, machine learning, remote access"
,Modular and scalable sensor carrier,Underwater navigation & positioning," Portable Hydrographic System, Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/subsea-monitoring/K-Lander/,"Modular, Scalable, Sensor Carrier, Underwater Navigation, Positioning"
,"Flexible subsea data processing unit & logger, DPU",Underwater navigation & positioning," Side Scan Sonars, Multibeam Sonar, Sub-bottom Profilers, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/ocean-science/subsea-monitoring/DPU/,"Subsea data processing, Underwater logging, Navigation equipment, Positioning technology, Flexible design."
,Gyro Compass systems,"Underwater navigation & positioning, Autonomous and uncrewed solutions"," Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/vessel-reference-systems/motion-and-heading-sensors/mgc/,"Gyroscopic navigation, Marine positioning, Unmanned technology, Autonomous navigation, Subsea exploration."
,Gyro Compass systems,"Underwater navigation & positioning, Autonomous and uncrewed solutions"," Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/maritime/products/bridge-systems-and-control-centres/navigation-systems/mgc/,"Gyro Compass systems, Motion Reference Unit, Navigational requirements, Underwater navigation & positioning, Autonomous and uncrewed solutions."
,Gyro Compass systems,"Underwater navigation & positioning, Autonomous and uncrewed solutions"," Multibeam Echo Sounders, Multibeam Sonar, Side Scan Sonars, Scanning Sonar, Underwater Mapping Systems",https://www.kongsberg.com/discovery/products/navigation-systems/gyro-compass-systems/,"Maintenance-free, reliable, accurate, navigational requirements, gyro compass systems."
,Gyro Compass systems,"Underwater navigation & positioning, Autonomous and uncrewed solutions"," Multibeam Sonar, High-Resolution Sonar, Sonar Heads, Scanning Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/vessel-reference-systems/motion-and-heading-sensors/mgc/,"Gyroscopic navigation, Marine positioning, Unmanned technology, Autonomous navigation, Submerged tracking."
,Gyro Compass systems,"Underwater navigation & positioning, Autonomous and uncrewed solutions"," Multibeam Sonar, High-Resolution Sonar, Sonar Heads, Scanning Sonar, Sub-bottom Profilers",https://www.kongsberg.com/maritime/products/bridge-systems-and-control-centres/navigation-systems/mgc/,"Gyro Compass systems, Motion sensor, Navigation equipment, Autonomous solutions, Underwater positioning."
,Gyro Compass systems,"Underwater navigation & positioning, Autonomous and uncrewed solutions"," Multibeam Sonar, High-Resolution Sonar, Sonar Heads, Scanning Sonar, Sub-bottom Profilers",https://www.kongsberg.com/discovery/products/navigation-systems/gyro-compass-systems/,"Gyro Compass systems, Navigation technology, Motion Reference Unit, High accuracy, Maintenance-free."
,Test page with Hero video,," Sub-bottom Profilers, Underwater Mapping Systems, Seabed Geoacoustic Monitoring, Multibeam Sonar, Scanning Sonar",https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/test-page-with-hero-video/,"HTML5 video support, Technical support, Conversions, Retrofit, Training"
