Product_Name,url,Product category,filter_tags,product_tags,image_url
"Uncrewed Surface Vehicle, Sounder",https://www.kongsberg.com/maritime/products/marine-robotics/uncrewed-surface-vehicle-sounder/,Autonomous and uncrewed solutions,"{
  ""Product Type"": [
    ""mission management"",
    ""monitoring stations"",
    ""autonomous vehicle"",
    ""unmanned surface vessel""
  ],
  ""Technology"": [
    ""transponder technology"",
    ""intelligent data analysis"",
    ""sensor interfaces"",
    ""acoustic positioning""
  ],
  ""Application"": [
    ""subsea exploration"",
    ""marine research"",
    ""environmental monitoring"",
    ""marine survey operation""
  ]
}","{
  ""tags"": ""unmanned surface vessel, acoustic positioning, subsea exploration, marine survey operation""
}","https://www.kongsberg.com/contentassets/67e20994629a4f4c859ed11af2f458f8/sounder_scan.jpg?width=1500&rxy=0.5,0.5"
"Uncrewed Surface Vehicle, Sounder",https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-surface-vehicles/sounder-uncrewed-surface-vehicle/,Autonomous and uncrewed solutions,"{
  ""Product Type"": [
    ""mission management"",
    ""monitoring stations"",
    ""autonomous vehicle"",
    ""unmanned surface vessel""
  ],
  ""Technology"": [
    ""transponder technology"",
    ""intelligent data analysis"",
    ""sensor interfaces"",
    ""acoustic positioning""
  ],
  ""Application"": [
    ""subsea exploration"",
    ""marine research"",
    ""environmental monitoring"",
    ""marine survey operation""
  ]
}","{
  ""tags"": ""autonomous vehicle, unmanned surface vessel, acoustic positioning, sensor interfaces, marine survey operation, environmental monitoring""
}",https://www.feed-image-editor.com/sites/default/files/perm/wysiwyg/image_not_available.png
"Uncrewed Surface Vehicle, Sounder",https://www.kongsberg.com/maritime/products/marine-robotics/uncrewed-surface-vehicle-sounder/,Autonomous and uncrewed solutions,"{
  ""Product Type"": [
    ""mission management"",
    ""monitoring stations"",
    ""autonomous vehicle"",
    ""unmanned surface vessel""
  ],
  ""Technology"": [
    ""transponder technology"",
    ""intelligent data analysis"",
    ""sensor interfaces"",
    ""acoustic positioning""
  ],
  ""Application"": [
    ""subsea exploration"",
    ""marine research"",
    ""environmental monitoring"",
    ""marine survey operation""
  ]
}","{""tags"": ""unmanned surface vessel, sensor interfaces, acoustic positioning, marine survey operation""}","https://www.kongsberg.com/contentassets/67e20994629a4f4c859ed11af2f458f8/sounder_scan.jpg?width=1500&rxy=0.5,0.5"
EK Mission Planner,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/ekmp/,Autonomous and uncrewed solutions,"{
  ""Product Type"": [
    ""mission management"",
    ""monitoring stations"",
    ""autonomous vehicle"",
    ""unmanned surface vessel""
  ],
  ""Technology"": [
    ""transponder technology"",
    ""intelligent data analysis"",
    ""sensor interfaces"",
    ""acoustic positioning""
  ],
  ""Application"": [
    ""subsea exploration"",
    ""marine research"",
    ""environmental monitoring"",
    ""marine survey operation""
  ]
}","{
  ""tags"": ""mission management, intelligent data analysis, environmental monitoring, marine research""
}","https://www.kongsberg.com/contentassets/d812d1957b0746a18e778d56aeb3aec4/imagez47lp.png?width=750&rxy=0.5,0.5"
Kongsberg Proximity Assistance,https://www.kongsberg.com/maritime/products/situational-awareness/proximityview/,Autonomous and uncrewed solutions,"{
  ""Product Type"": [
    ""mission management"",
    ""monitoring stations"",
    ""autonomous vehicle"",
    ""unmanned surface vessel""
  ],
  ""Technology"": [
    ""transponder technology"",
    ""intelligent data analysis"",
    ""sensor interfaces"",
    ""acoustic positioning""
  ],
  ""Application"": [
    ""subsea exploration"",
    ""marine research"",
    ""environmental monitoring"",
    ""marine survey operation""
  ]
}","{
  ""tags"": ""mission management, intelligent data analysis, sensor interfaces, subsea exploration, marine survey operation""
}","https://www.kongsberg.com/contentassets/530bf1381e5d44a092810612d974f782/dock-assist_miami_1920x1080.jpg?width=1500&rxy=0.5,0.5"
Kongsberg Camera Cluster,https://www.kongsberg.com/maritime/products/situational-awareness/kongsberg-camera-cluster/,Autonomous and uncrewed solutions,"{
  ""Product Type"": [
    ""mission management"",
    ""monitoring stations"",
    ""autonomous vehicle"",
    ""unmanned surface vessel""
  ],
  ""Technology"": [
    ""transponder technology"",
    ""intelligent data analysis"",
    ""sensor interfaces"",
    ""acoustic positioning""
  ],
  ""Application"": [
    ""subsea exploration"",
    ""marine research"",
    ""environmental monitoring"",
    ""marine survey operation""
  ]
}","{
  ""tags"": ""monitoring stations, intelligent data analysis, sensor interfaces, subsea exploration, marine research, environmental monitoring, marine survey operation""
}","https://www.kongsberg.com/contentassets/3a9fe501f0af4b82aaf3c945368dbabc/yara_birkeland.jpg?width=1500&rxy=0.5,0.5"
EK80 Portable,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/ek80p/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": [""sonar software"", ""marine electronics"", ""sonar technology"", ""fisheries management"", ""oceanographic research"", ""commercial fishing""]
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/ek80/ek80-images/bm019513_003_001_ek80p_unit_600px_72ppi_210mm.png?width=750&rxy=0.5,0.5"
EK80 Portable entry,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/ek80-portable-entry/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": [""sonar software"", ""marine electronics"", ""sonar technology"", ""oceanographic research"", ""commercial fishing""]
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/ek80/ek80-images/bm019513_003_001_ek80p_unit_600px_72ppi_210mm.png?width=750&rxy=0.5,0.5"
EK80 software,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/ek80software/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""sonar software, sonar technology, fisheries management, oceanographic research, commercial fishing""
}","https://www.kongsberg.com/globalassets/discovery/simrad/echo-sounders-and-adcp/ek80/ek80-images/bm010102_101_106_ek80_screen_capture_1000px_web.jpg?width=750&rxy=0.5,0.5"
Simrad EK15,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/simrad-ek15/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""Tags"": [""sonar software"", ""fishfinder"", ""sonar technology"", ""commercial fishing""]
}",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm019703_003_001_bridge_sunset_360x250px_web.jpg?width=360
Simrad EK60,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/simrad-ek60/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""sonar software, fishfinder, marine electronics, sonar technology, fisheries management, oceanographic research, commercial fishing""
}",https://www.kongsberg.com/globalassets/discovery/simrad/_generic-images/generic-teaser-images/bm019703_003_001_bridge_sunset_360x250px_web.jpg?width=360
Simrad EY60,https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/simrad-ey60/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""sonar software, fishfinder, marine electronics, sonar technology, fisheries management, oceanographic research, commercial fishing""
}",https://www.kongsberg.comhttps://www.simrad.com/www/01/nokbg0239.nsf/obj/BM3802A_EY60_w250.jpg/$File/BM3802A_EY60_w250.jpg?OpenElement
Simrad ES18,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/td18khz/es18/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""sonar software, fishfinder, marine electronics, sonar technology, fisheries management, oceanographic research, commercial fishing""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/018-khz/es18/media/bm010401_002_001_transducer_12_16_60_250px_web.jpg
Simrad 18-11,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/td18khz/18-11/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": [""sonar software"", ""navigation system"", ""sonar technology"", ""GPS technology"", ""marine navigation""]
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/018-khz/18-11/media/bm010401_002_001_transducer_12_16_60_250px_web.jpg
Simrad 38-7,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/38_7/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""sonar software, navigation system, sonar technology, marine navigation""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/38-7/media/bm2718a_es38b-38-7.png
Simrad 38-9,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/38_9/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{""tags"": ""sonar software, sonar technology, fisheries management, commercial fishing, marine navigation""}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/38-9/media/bm2720a_38khz_250x172-38-9.png
Simrad ES38-7,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38_7/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""sonar software,fishfinder,sonar technology,sensor technology,fisheries management,commercial fishing""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/es38-7/media/es38-7.png
Simrad ES38-10,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38-10/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""sonar software, fishfinder, marine electronics, sonar technology, fisheries management, commercial fishing, marine navigation""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/038-khz/es38-10/media/bm2720a_38khz_250x172-es38-10.png
Simrad ES38-18DK,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/es38-18dk/,Fish finding,"{
  ""Product Type"": [""sonar software"", ""navigation system"", ""fishfinder"", ""marine electronics""],
  ""Technology"": [""sonar technology"", ""GPS technology"", ""sensor technology"", ""hydrophone technology""],
  ""Application"": [""fisheries management"", ""oceanographic research"", ""commercial fishing"", ""marine navigation""]
}","{
  ""tags"": ""sonar software, fishfinder, sonar technology, fisheries management, commercial fishing""
}",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/38-and-es38/es38-18dk-split/bm010416_001_001_es38_18dk_photo_250px_web.png
