Product_Name,url,Product category,new_tags,tags_dict,tags,image_url
Simrad C-All,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/simrad-c-all/,Fish finding,"Installation, Sales documents, Certificates and declarations, Frequencies, Circular beamwidth","{
    'Product Type': ['fish finding', 'sonar technology', 'underwater imaging', 'hydroacoustic technology', 'acoustic positioning'],
    'Technology': ['acoustic transponder', 'wideband codes', 'acoustic telemetry', 'sensor interface', 'acoustic technology'],
    'Application': ['marine research', 'underwater exploration', 'environmental monitoring', 'hydrographic survey', 'fishery surveys'],
    'Navigation': ['positioning system', 'SSBL positioning', 'LBL positioning', 'underwater tracking', 'high-precision positioning'],
    'Communication': ['underwater communication', 'subsea communication', 'remote control', 'wireless technology', 'data transfer']
}","Fish finding, Product Type, Sonar technology, Application, Marine research, Navigation, High-precision positioning, Communication",https://www.kongsberg.comhttps://www.simrad.net/c-all/images/BM010427_001_001_c_all_600px_web.png
Simrad C-All,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/simrad-c-all/,Fish finding,"Installation, Sales documents, Certificates and declarations, Frequencies, Circular beamwidth","{
    'Product Type': ['fish finding', 'sonar technology', 'underwater imaging', 'hydroacoustic technology', 'acoustic positioning'],
    'Technology': ['acoustic transponder', 'wideband codes', 'acoustic telemetry', 'sensor interface', 'acoustic technology'],
    'Application': ['marine research', 'underwater exploration', 'environmental monitoring', 'hydrographic survey', 'fishery surveys'],
    'Navigation': ['positioning system', 'SSBL positioning', 'LBL positioning', 'underwater tracking', 'high-precision positioning'],
    'Communication': ['underwater communication', 'subsea communication', 'remote control', 'wireless technology', 'data transfer']
}","Fish finding, Sonar technology, Underwater imaging, Acoustic positioning, Marine research, Hydrographic surveying, Environmental monitoring, Data transfer",https://www.kongsberg.comhttps://www.simrad.net/c-all/images/BM010427_001_001_c_all_600px_web.png
Simrad C-All,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-c-all/,Fish finding,"installation, sales documents, certificates and declarations, frequencies, circular beamwidth","{
    'Product Type': ['fish finding', 'sonar technology', 'underwater imaging', 'hydroacoustic technology', 'acoustic positioning'],
    'Technology': ['acoustic transponder', 'wideband codes', 'acoustic telemetry', 'sensor interface', 'acoustic technology'],
    'Application': ['marine research', 'underwater exploration', 'environmental monitoring', 'hydrographic survey', 'fishery surveys'],
    'Navigation': ['positioning system', 'SSBL positioning', 'LBL positioning', 'underwater tracking', 'high-precision positioning'],
    'Communication': ['underwater communication', 'subsea communication', 'remote control', 'wireless technology', 'data transfer']
}","Fish finding, Sonar technology, Acoustic transponder, Marine research, Underwater exploration, Environmental monitoring, High-precision positioning, Data transfer",https://www.kongsberg.comhttps://www.simrad.net/c-all/images/BM010427_001_001_c_all_600px_web.png
Simrad 50-7,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/simrad-50-7/,Fish finding,"fish finding, echo sounders, underwater exploration, marine navigation, fishing equipment","{
    'Product Type': ['fish finding', 'sonar technology', 'underwater imaging', 'hydroacoustic technology', 'acoustic positioning'],
    'Technology': ['acoustic transponder', 'wideband codes', 'acoustic telemetry', 'sensor interface', 'acoustic technology'],
    'Application': ['marine research', 'underwater exploration', 'environmental monitoring', 'hydrographic survey', 'fishery surveys'],
    'Navigation': ['positioning system', 'SSBL positioning', 'LBL positioning', 'underwater tracking', 'high-precision positioning'],
    'Communication': ['underwater communication', 'subsea communication', 'remote control', 'wireless technology', 'data transfer']
}","Fish finding, Sonar technology, Acoustic transponder, Marine research, Underwater exploration, Environmental monitoring, High-precision positioning, Wireless technology",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/50/bm2720a_38khz_250x172-50-7.png
Simrad 50-18,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/simrad-50-18/,Fish finding,"hydrographic surveying, navigation, underwater mapping, marine research, depth measurement","{
    'Product Type': ['fish finding', 'sonar technology', 'underwater imaging', 'hydroacoustic technology', 'acoustic positioning'],
    'Technology': ['acoustic transponder', 'wideband codes', 'acoustic telemetry', 'sensor interface', 'acoustic technology'],
    'Application': ['marine research', 'underwater exploration', 'environmental monitoring', 'hydrographic survey', 'fishery surveys'],
    'Navigation': ['positioning system', 'SSBL positioning', 'LBL positioning', 'underwater tracking', 'high-precision positioning'],
    'Communication': ['underwater communication', 'subsea communication', 'remote control', 'wireless technology', 'data transfer']
}","Fish finding, Sonar technology, Acoustic transponder, Marine research, Underwater exploration, Environmental monitoring, High-precision positioning, Data transfer",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/50/bm2722a_50-18.png
Simrad 50-18POR,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/simrad-50-18por/,Fish finding,"hydrographic surveying, underwater mapping, depth measurement, marine research, fish finding","{
    'Product Type': ['fish finding', 'sonar technology', 'underwater imaging', 'hydroacoustic technology', 'acoustic positioning'],
    'Technology': ['acoustic transponder', 'wideband codes', 'acoustic telemetry', 'sensor interface', 'acoustic technology'],
    'Application': ['marine research', 'underwater exploration', 'environmental monitoring', 'hydrographic survey', 'fishery surveys'],
    'Navigation': ['positioning system', 'SSBL positioning', 'LBL positioning', 'underwater tracking', 'high-precision positioning'],
    'Communication': ['underwater communication', 'subsea communication', 'remote control', 'wireless technology', 'data transfer']
}","Fish finding, Sonar technology, Underwater imaging, Hydroacoustic technology, Acoustic positioning, Marine research, Underwater exploration, Environmental monitoring",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/50/bm2723a_50-18por.png
Simrad 50/200 Combi C,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/simrad-50200-combi-c/,Fish finding,"fish finding, echo sounders, frequency, beamwidths, transducer depth","{
    'Product Type': ['fish finding', 'sonar technology', 'underwater imaging', 'hydroacoustic technology', 'acoustic positioning'],
    'Technology': ['acoustic transponder', 'wideband codes', 'acoustic telemetry', 'sensor interface', 'acoustic technology'],
    'Application': ['marine research', 'underwater exploration', 'environmental monitoring', 'hydrographic survey', 'fishery surveys'],
    'Navigation': ['positioning system', 'SSBL positioning', 'LBL positioning', 'underwater tracking', 'high-precision positioning'],
    'Communication': ['underwater communication', 'subsea communication', 'remote control', 'wireless technology', 'data transfer']
}","Fish finding, Sonar technology, Acoustic technology, Underwater communication, Marine research, Hydrographic surveying, Environmental monitoring, High-precision positioning",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/50/bm2747a_38_200_combi_c_250x123.png
Simrad 50/200 Combi D,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-50khz-transducers/50_200_combi_d/,Fish finding,"Fish finding, Hydrographic surveying, Navigation, Echo sounding, Sonar","{
    'Product Type': ['fish finding', 'sonar technology', 'underwater imaging', 'hydroacoustic technology', 'acoustic positioning'],
    'Technology': ['acoustic transponder', 'wideband codes', 'acoustic telemetry', 'sensor interface', 'acoustic technology'],
    'Application': ['marine research', 'underwater exploration', 'environmental monitoring', 'hydrographic survey', 'fishery surveys'],
    'Navigation': ['positioning system', 'SSBL positioning', 'LBL positioning', 'underwater tracking', 'high-precision positioning'],
    'Communication': ['underwater communication', 'subsea communication', 'remote control', 'wireless technology', 'data transfer']
}","Fish finding, Sonar technology, Acoustic transponder, Marine research, Underwater exploration, Environmental monitoring, Hydrographic survey, Data transfer",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/50/bm2747a_38_200_combi_c_250x123.png
Simrad ES70-11,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/simrad-es70-11/,Fish finding,"fish finding, echo sounders, sonar technology, marine navigation, underwater imaging","{
    'Product Type': ['fish finding', 'sonar technology', 'underwater imaging', 'hydroacoustic technology', 'acoustic positioning'],
    'Technology': ['acoustic transponder', 'wideband codes', 'acoustic telemetry', 'sensor interface', 'acoustic technology'],
    'Application': ['marine research', 'underwater exploration', 'environmental monitoring', 'hydrographic survey', 'fishery surveys'],
    'Navigation': ['positioning system', 'SSBL positioning', 'LBL positioning', 'underwater tracking', 'high-precision positioning'],
    'Communication': ['underwater communication', 'subsea communication', 'remote control', 'wireless technology', 'data transfer']
}","Fish finding, Sonar technology, Acoustic transponder, Marine research, Underwater exploration, Environmental monitoring, High-precision positioning, Data transfer",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/bm2704a_es70-11_250x127.png
Simrad ES70-18CD,https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-70khz-transducers/simrad-es70-18cd/,Fish finding,"Ocean science, Underwater acoustics, Fisheries research, Marine mammal monitoring, Hydrographic survey","{
    'Product Type': ['fish finding', 'sonar technology', 'underwater imaging', 'hydroacoustic technology', 'acoustic positioning'],
    'Technology': ['acoustic transponder', 'wideband codes', 'acoustic telemetry', 'sensor interface', 'acoustic technology'],
    'Application': ['marine research', 'underwater exploration', 'environmental monitoring', 'hydrographic survey', 'fishery surveys'],
    'Navigation': ['positioning system', 'SSBL positioning', 'LBL positioning', 'underwater tracking', 'high-precision positioning'],
    'Communication': ['underwater communication', 'subsea communication', 'remote control', 'wireless technology', 'data transfer']
}","Fish finding, Product Type, Sonar technology, Application, Marine research, Navigation, High-precision positioning, Communication",https://www.kongsberg.com/globalassets/discovery/simrad/transducers/70-and-es70/bm010409_001_011_es70-18cd_250px_web.jpg
